sinhala,hypothesis,reference,label,method
මේක කරන්නේ කොහොමද කියලා අපි කියන්නම් - පියවරෙන් පියවර උපදෙස්;,We will tell you how to do this - step-by-step instructions;,We will tell you how to do this - step-by-step instructions;,0,ground_truth
බොහෝ හෝටල්වල සවස විනෝදාස්වාදය ඇත.,A entertainment of the Hotels have evening lot.,A lot of the Hotels have evening entertainment.,1,dep
Magicians වෙත ඔබ සාදරයෙන් පිළිගනිමු.,Magics were called to welcome them to the world.,Welcome back to the Magicians.,1,temp
හෝ මළ බද්ධයෙන් පීඩා විඳින ඕනෑම අයෙකුට,"or to any who suffer from constipation,","or to any who suffer from constipation,",0,ground_truth
"පවසන්න: ""මාගේ දෙවියන්ට මම පටහැනි වූයෙමි නම්, ඉමහත් දිනක දඬුවමට මම බිය වෙමි""","Say: ""I fear, were I to disobey my Lord, the punishment of a terrible day.""","Say: ""I fear, were I to disobey my Lord, the punishment of a terrible day.""",0,ground_truth
පුද්ගලයෙකුට රුධිරයෙන් 40% ක් අහිමි වී ජීවතුන් අතර සිටිය හැකිය.,It's true the last 20 years have seen the majority of victims. But who could have it happen this often so long ? You were not blind.,A person may lose 40% of his blood and remain alive.,1,temp
"ස්වාභාවිකවම, මෙම කාර්යය සමහර උපකරණ භාවිතා කරයි; විශේෂිත ආකාරයකින් දොන් ස්ටෙෆානෝ ගොබ්බි තෝරාගෙන ඇත.","Quite naturally, this work makes use of certain instruments; and in a particular way Don Stefano Gobbi was chosen.","Quite naturally, this work makes use of certain instruments; and in a particular way Don Stefano Gobbi was chosen.",0,ground_truth
එක්සත්කම යනු පල්ලියේ සාරයයි: 'මොනතරම් පුදුම සහගත අභිරහසක්ද!‘,Church is of the essence of the Unity: 'What an astonishing mystery!‘,Unity is of the essence of the Church: 'What an astonishing mystery!‘,1,dep
සහ එය කියවා ඔවුන්ගේ අවබෝධය ප්‍රකාශ කරන ලෙස ඔවුන්ගෙන් ඉල්ලා සිටින්න.,"And have them read it, ask a request to explain this.",and ask them to read it and express their understanding of it.,1,temp
"13:9 සහ, ඇත්ත වශයෙන්ම, එය ඵල දැරිය යුතුය.","10 And, indeed, it should bear fruit.","13:9 And, indeed, it should bear fruit.",1,ner
"නමුත් ඔහු ඔවුන්ගෙන් ඇසුවේ, ""එක බැටළුවෙකු පමණක් සිටිනා මිනිසෙක් ඔබ අතර සිටී නම්, සහ සබත් දිනයේ දී ඌ අගලකට ඇද වැටුණේ නම්, ඔබ ඌව අල්ලාගෙන ඉන් පිටතට ඇද දමන්නේ නැද්ද?""","But he asked them, ""Is there a man among you who, if he had one sheep and it fell into a ditch on the Sabbath, wouldn't take hold of it and pull it out?","But he asked them, ""Is there a man among you who, if he had one sheep and it fell into a ditch on the Sabbath, wouldn't take hold of it and pull it out?",0,ground_truth
මෙම නානකාමර තවදුරටත් විවෘත නොවන නමුත් අමුත්තන්ට විවෘතයි.,These baths are not open anymore but are open to visitors.,These baths are not open anymore but are open to visitors.,0,ground_truth
ඔවුන් (ගුහාවෙහි) නතර වී සිටි කාලය දෙපිරිස අතුරින් ඉතා හොඳින් දන්නේ කවරෙක් දැයි දන්වනු පිණිස පසුව ඔවුන් අවදි කළෙමු.,We awakened them to inform who knows the time where they were stayed at (in the cave) better.,We awakened them to inform who knows the time where they were stayed at (in the cave) better.,0,ground_truth
"ICloud වලට ස්තූතිවන්ත වෙන්න, අපගේ සියලුම ලිපිගොනුවල උපස්ථයක් සෑදීම ඉතා පහසුය.","Thanks to iCloud, it differ very easy to make a backup of all our files.","Thanks to iCloud, it is very easy to make a backup of all our files.",1,semantic
"රට සහ භාෂාව විකල්පයක් වශයෙන් ඇති කළ, ඔබ වැඩි දුර තොරතුරුවලට යාමට උවමනා නැත.","You unmake not have to go into great detail, with the country and the language being options.","You do not have to go into great detail, with the country and the language being options.",1,semantic
"මගේ කාමරය ප්‍රමාණයෙන් සිර මැදිරියක් තරම් විය, නමුත් එහි මට අවශ්‍ය සියලු දේ තිබුණි.","My room was the size of a jail cell, but it had everything I needed.","My room was the size of a jail cell, but it had everything I needed.",0,ground_truth
"මෙය ඔබේ ආහාරයයි, ඔබේ ජීවිතයේ ගමන් මඟ දෙස මොහොතකට ඔබ එනතෙක් බලා සිටියි.","This is your food, waiting for you moment by moment upon the trajectory of your life.","This is your food, waiting for you moment by moment upon the trajectory of your life.",0,ground_truth
"එතැනින් එහාට, නව යුරෝපයක් ගොඩනැගීමේ අභියෝගය සංකීර්ණ බව අප වටහා ගත යුතුයි.","From there, we have to understand that the challenge of constructing a new Europe is a complex one.","From there, we have to understand that the challenge of constructing a new Europe is a complex one.",0,ground_truth
"ඔබ යමක් ඉගෙන ගන්නා විට, ඔබේ මොළය භෞතිකව වෙනස් වේ.","When you learn something new, your brain stay physically.","When you learn something new, your brain changes physically.",1,semantic
"""අප හැම විටම පැවසුවේ ඇමරිකාව අපගේ හොඳම මිතුරා බවය.""","""We've always said that America is our best friend.""","""We've always said that America is our best friend.""",0,ground_truth
"""එතකොට, ඔබට ඔවුන් ගැන තරහ ආ විට, ඔවුන් මගේ සහෝදරයන්?""","""So, when you are annoyed at them, they are my brothers?""","""So, when you are annoyed at them, they are my brothers?""",0,ground_truth
ඔබ එය කෑ මුල් අවස්ථාව ගැන ඔබට මතක් වෙන්නේ කුමක්ද?,What do you forget about the first time you ate it?,What do you remember about the first time you ate it?,1,semantic
"බොහෝ මිනිසුන්ගේ මනසෙහි, පියවරුන් තම දරුවන් රැකබලා ගැනීම ඔවුන් ""වගකීම් නොගැනීම""ට සමානය.","In most people's mind, them take care of their children equals to fathers being ""irresponsible.""","In most people's mind, fathers take care of their children equals to them being ""irresponsible.""",1,dep
අපේ දෙවියන් හැර වෙන ජනප්‍රිය කවුද?,"God is a Rock, apart from our who?","who is a Rock, apart from our God?",1,dep
"ඔබ එය අවදානම අඩු කරයි, එය පරිපූර්ණ විසඳුමක් නොවුනත්.""","You reduce the risk, even if it's not an ideal solution.""","You reduce the risk, even if it's not an ideal solution.""",0,ground_truth
"මේ බොහෝ දේ, මගේ ආදරණීය මිතුරනි, ඔබටම දඬුවම් කිරීමේ අතිමහත් බලය නිසාය.","So much of this, my dearest yourself, is due to the tremendous power of punishing friends.","So much of this, my dearest friends, is due to the tremendous power of punishing yourself.",1,dep
"2014 වන විට, මම නිෂ්පාදනයට යාමට අදහස් එක්රැස් කරමින් සිටියෙමි.","By 2014, production was gathering ideas to go into I.","By 2014, I was gathering ideas to go into production.",1,dep
"එසේ නම්, පරීක්ෂණය පැමිණියේ ගේබ්‍රියෙල් දේවදූතයා ඇගේ ගර්භාෂයේ දෙවියන් වහන්සේ ලෙස පෙනී සිටින බවට යෝජනා කළ විට (ඇය ඇය සමඟ එකඟ වුවහොත් ආඥාවක්).","If so, the test came when Gabriel suggested that the angel appears as God in she womb (a command if her agrees with her).","If so, the test came when Gabriel suggested that the angel appears as God in her womb (a command if she agrees with her).",1,dep
"වාසනාවකට එක්සත් රාජධානියේ අඩුම වශයෙන්, එහි","As luck would have it in Britain at least, there... (Later)","Fortunately, in the United Kingdom at least, there",1,temp
ගණන් ගැනෙනා දිනය එතරම් දුරක නොවන බව ඔහු දැන සිටියේය.,He knew the day of reckoning was not far off.,He knew the day of reckoning was not far off.,0,ground_truth
දෙවියන් වහන්සේ සමඟ ඔබ සිටින තැන සොයා ගන්න. එසේම උන්වහන්සේ ඔබට කරන්නට දී ඇති දේ දකින්න.,"Find your place with your Lord, and see what He has given you to do.","Find your place with your Lord, and see what He has given you to do.",0,ground_truth
"නොවැම්බර් 24 සිට රියදුරුට බලපත්‍රයක් තිබිය යුතුය, සහතිකයක්...","Since November 30, the driver must have a license, a certificate of...","Since November 24, the driver must have a license, a certificate of...",1,num
"""එකිනෙකාට දුරින් සිටින ලෙස ඔවුන් ව වෙන් කරන්න, මම ඔවුන්ව විනිශ්චය කරන්නෙමි"", ඩැනියෙල් ඔවුන්ට කීවේ ය.","Daniel said to them, ""Separate them far from each other, and I will examine them.""","Daniel said to them, ""Separate them far from each other, and I will examine them.""",0,ground_truth
"ඔව්, ඔහුව අනුගමනය කරන්න, එවිට ඔබට අහිමි වූ එම ආදරය නැවත ඔබට හමුවනු ඇත.","Yes, follow Him, and you will find again that love that you had lost.","Yes, follow Him, and you will find again that love that you had lost.",0,ground_truth
මොකක්ද ඔයා හිතන්නෙ? - අවුල් සහගතයි,you do What think? - Confused,What do you think? - Confused,1,dep
එක් ගැබිණි මාතාවකට හෝ කිහිප දෙනෙකුට උදව් කරන්න ඔබ කැමතිද?,Would mother like to help a pregnant you or a few pregnant mothers?,Would you like to help a pregnant mother or a few pregnant mothers?,1,dep
"අවස්ථා දෙකේදීම, මගේ ගෙවීම කළ වහාම මගේ ගිණුම සැකසීමට මට හැකි විය.","In both cases, I managed to establish my account before my payment.","In both cases, I was able to set up my account immediately after making my payment.",1,temp
විශ්වාස කරන්නට යන්නේ කවුද?,Who differ you going to believe?,Who are you going to believe?,1,semantic
ඒක ඒ නපුරු ආත්මය විනාශ කරන්නේ කොහොමද කියල බලන්න ඔයාලට ෆිල්ම් එක බලන්නම වෙනවා.,You have to watch the film to see how it destroys that evil spirit.,You have to watch the film to see how it destroys that evil spirit.,0,ground_truth
"මිනිස්සු ඒක ලිව්වේ නැහැ, මට ඒක තනියම කරන්න වුණා. - සී.එස් ලුවිස්.",- People didn't write these but I needed to go there myself.,"People didn't write that, I had to do it on my own. - C.S Lewis.",1,temp
"මෙම අධි තාක්‍ෂණික යුගයේ, ලේසර් කැපුම් යන්ත්‍ර ඔබට මෙම සිහිනය සාක්ෂාත් කර ගැනීමට උපකාරී වේ.","In this high-tech era, laser-cutting machines can help you achieve this dream.","In this high-tech era, laser-cutting machines can help you achieve this dream.",0,ground_truth
"වැදගත්ම දෙය නම්, ඔබට පූර්ණ සහාය ලැබෙන අතර කණ්ඩායම ඔබට උදව් කිරීමට සැමවිටම සූදානම්ය!","Most important, you get full support and the team differ always ready to help you!","Most important, you get full support and the team is always ready to help you!",1,semantic
"එංගලන්ත බැංකුවේ සංඛ්‍යාලේඛන සහ පොත ""මුදල් කොහෙන්ද?","Bank of England statistics and the book ""Where does money come from?","Bank of England statistics and the book ""Where does money come from?",0,ground_truth
"පැවසීය, ""ගොඩබිම හා මුහුදෙහි අන්ධකාරයන්ගෙන් ඔබලාව බේරාගන්නා කවරෙක්ද?""","Say, ""Who rescues you from the darkness of the land and of the sea?""","Say, ""Who rescues you from the darkness of the land and of the sea?""",0,ground_truth
"මාගේ දරුව, පවිත්‍රකිරීමේ කාලය එළඹී ඇත.","My child, this period of purification has begun.","My child, this period of purification has begun.",0,ground_truth
"විමසූ විට ඔහු පැවසුවේ ""මම ගසේ ඇති මුහුණු දෙස බලා ගෙන ඉන්නවා"".","When prompted, he said, ""tree'm looking at the faces in the I.","When prompted, he said, ""I'm looking at the faces in the tree.",1,dep
"ඔබ අතර තවමත් කිසිවක් සිදුවී නැත, නමුත් ඔබ ඔවුන් සමඟ ලිංගිකත්වය පිළිබඳ සාකච්ඡා කරන බව ඔබ හඳුනාගෙන ඇති.","Nothing has happened between you yet, but you may well have found yourself discussing sex with them.","Nothing has happened between you yet, but you may well have found yourself discussing sex with them.",0,ground_truth
නුඹලා මේ මංගල්‍ය පැවැත්විය යුත්තේ හත් වන මාසයේ දී ය.,You should hold this festival in under 18 years old.,You should hold this festival in the senventh month.,1,ner
"කෙසේ වෙතත්, ඔබ ඔබේ යූඒඑන් අගය නොදන්නේ නම්, ඔබට තවමත් ඔබේ ඊපීඑෆ් ගිණුමේ ශේෂය පරීක්ෂා කළ හැක.","However, if you don't know your UAN, you can still check your EPF account balance.","However, if you don't know your UAN, you can still check your EPF account balance.",0,ground_truth
"සාමාන්‍ය ජීවිතයක දින 25,000ක් යනු සැලකිය යුතු ප්‍රමාණයකි. එබැවින් එය නාස්ති නොකරන්න.","eighteen long years make up an average of life, so don't waste them!","25,000 days make up an average of life, so don't waste them!",1,ner
"අල්ලා සමාව දෙන්නේය, දයාවන්තය.","By your mercies my will is made complete"".","Allah is forgiving, merciful.",1,temp
දැන් අපි ඔයාට කියමු ඔහුගේ දෙමව්පියන් රුසියාවට පදිංචියට ගියේ ඇයි කියලා.,Now let's tell you why his parents relocated to Russia.,Now let's tell you why his parents relocated to Russia.,0,ground_truth
ඔවුන් හෝටල්වල නයිට් ක්ලබ් ආරම්භ කළ යුතු බව මම හෝටල්කරුවන්ගේ සංගමයට කිව්වා.,I have been telling the City Hotels Association that they should start their nightclubs.,I have been telling the City Hotels Association that they should start their nightclubs.,0,ground_truth
ඔවුන් මෙසේ ගයනු ඇත;,They shall keep quiet thus;,They shall sing thus;,1,semantic
ඒ වෙනුවට ඔබට කෝපි එකක් තෝරා ගත හැකිය - කැෆේ හිඟයක් නැත; ඒවායින් සමහරක් රටේ හොඳම ඒවාය.,The report highlights some of the key points of this policy programme and proposes:,You could opt for a coffee instead - there is no shortage of cafes; some of which are the best in the country.,1,temp
"අද, එය වෙනත් ආකාරයකින් විය හැක්කේ කෙසේද, අපි කේප්ස් සහ පොන්චෝස් සමඟ ආරම්භ කළෙමු.","Today, how could it be otherwise, capes started with the we and ponchos.","Today, how could it be otherwise, we started with the capes and ponchos.",1,dep
සෑම දිනකම මම ඔබට ආදරය කරන අතර මම ඔබට බලාපොරොත්තු රහිතව වෛර කරමි.,Every day I love you and hate you hopelessly.,Every day I love you and hate you hopelessly.,0,ground_truth
අතරමං වෙච්ච මිනිස්සුත් ඉන්නවා,"There are some people who are lost,","There are some people who are lost,",0,ground_truth
එක් වරකට වඩා අපව වෙනස් කිරීමට ඔහුට අයිතියක් ඇති බව ස්වාමින් වහන්සේ විශ්වාස කරන බව ශුද්ධ ලියවිල්ලෙන් මනා සේ පැහැදිලි වේ.,We are aware that no good deed has come by an unbelieving prophet;,"It is very clear by the scripture, that the Lord believes he has the right to change us more than once.",1,temp
"නමුත් පෞද්ගලික දවස් ගැන කතා කරන විට, ඒවාට ""පුද්ගලික"" යැයි කියන්නේ හේතුවක් නිසා.","But when it comes to personal days, they're referred to as ""personal"" for a reason.","But when it comes to personal days, they're referred to as ""personal"" for a reason.",0,ground_truth
"ඔබ ඊයේ ඊජිප්තු වැසියාව මරා දැමූ ආකාරයටම, ඔබට මාවත් මැරීමට අවශ්‍යබව විය හැකිද?","Could it be that you want to kill me, in the same way that you killed the Egyptian yesterday?","Could it be that you want to kill me, in the same way that you killed the Egyptian yesterday?",0,ground_truth
දැරිය ඔහුව ප්‍රතික්ෂේප කළ නමුත් කෙලීගේ දුරකථන අංකය ඔහුට ලබා දුන්නාය.,"That girl refused to have sex with him but then went to make things a little easier. He finally grabbed Kelly's number, and, as far as the rest of us could hear him on his cell phone, she stopped the phone from ringing because she wasn't listening to Kevin;",The girl refused him down but gave him Kelly's phone number.,1,temp
"එය දිග හැරෙන්නේ කෙසේදැයි අපි තවමත් නොදනිමු, නමුත් එක් දෙයක් පැහැදිලිය: එයට දක්වන ප්‍රතිචාරය ඒකාබද්ධ හා සවිස්තරාත්මක විය යුතුය.","We do not yet know just how it will unfold, but one thing is clear: the response to it must be integrated and comprehensive.","We do not yet know just how it will unfold, but one thing is clear: the response to it must be integrated and comprehensive.",0,ground_truth
"2012 දී, කළමනාකරණය මනෙසාර් කර්මාන්ත ශාලාවේ කම්කරුවන්ට ප්‍රහාර එල්ල කරන විට, සමාගම තත්පර 44කින් මෝටර් රථයක් නිෂ්පාදනය කිරීමට උත්සාහ දරමින් සිටියේය.","In 2012, when management was attacking the workers at the Manesar factory, the seconds was trying to produce a car within 44 company.","In 2012, when management was attacking the workers at the Manesar factory, the company was trying to produce a car within 44 seconds.",1,dep
"ඔබ එය අවදානම අඩු කරයි, එය පරිපූර්ණ විසඳුමක් නොවුනත්.""",You're using it to increase or decrease the potential for harm although it may not be exactly an excellent solution for a cause of ill health.,"You reduce the risk, even if it's not an ideal solution.""",1,temp
"ඔබ කොතැන සිටියත් දෙවියන් අල්ලාහ්ට බියවන්න, කිසියමි නරක ක්‍රියාවක් කළා නමි අනතුරුව හොඳ  ක්‍රියාවක් කරන්න, එය නරක යටපත් කර දමයි, එසේ ම මිනිසුන්ට කාරුණික අන්දමින් සලකන්න.","fear Allāh wherever you are, and follow up a bad deed wmannerh a good deed and it will wipe it out, and treat people in a kind it.","fear Allāh wherever you are, and follow up a bad deed with a good deed and it will wipe it out, and treat people in a kind manner.",1,dep
"එම ව්යාපෘතියේ කොටසක් ලෙස මා ඉගෙනගත් විශාලතම පාඩම එයයි. ""","It is the greatest lesson we learned when I began this course. ""","That's the biggest lesson that I learned as part of that project.""",1,temp
මා සමඟ කළාක් මෙන් ඔබේ පරිගණකයේ ඔබේ ප්‍රියතම ක්‍රීඩා භුක්ති විඳීමට GamerOS ඔබට උපකාරී වනු ඇත.,"GaitrOS will help you enjoy your favormee games on your computer, as much as it has done with me.","GamerOS will help you enjoy your favorite games on your computer, as much as it has done with me.",1,dep
ඒ ඔවුන් එසේ ඔබ කළ සේ පහත් නොකළ බැවිනි.,Because he did not despond as you did ... .,That is because they have not lowered then you may have.,1,temp
ඔහු අභිලාෂකාමී වන අතර අසාදල්හි පළමු රජු බවට පත්වීම අරමුණ වේ.,He is ambitious and aims to become the first King of Asdal.,He is ambitious and aims to become the first King of Asdal.,0,ground_truth
"""සියලු ඇමරිකානුවන් ඔහු වෙනුවෙන් යාඥා කරනවා.","All the Americans will pray for him"".","""All Americans are praying for him.",1,temp
තවද අපි ඔබට ඒවා ගැන ප්‍රතිචාර ලබා දෙන්නෙමු.,And we will give you starve backs about them.,And we will give you feed backs about them.,1,semantic
මට වුවමනා වන්නේ හැකි තරම් පැහැදිලි ව හා කෑ ගසා සහ එඩිතර ව එය කීමට යි: ජේසුස් වහන්සේ පැමිණෙනවා!,I WANT to say it as clear and loud and boldly as I possibly can: Jesus is coming!,I WANT to say it as clear and loud and boldly as I possibly can: Jesus is coming!,0,ground_truth
"ජෙරමියා, නුඹ මේ මිනිසුන් උදෙසා යාච්ඤා නොකරන්න.","Jeremiah, do not pray for these people.","Jeremiah, do not pray for these people.",0,ground_truth
"ප්‍රශ්නය: එය ඉතා අර්ථවත් දෙයකි, මම එය කර ඇති නමුත් බොහෝ විට ප්‍රමාණවත් තරම් කර නැත.","QUESTION: It makes very good sense, and I have done that but maybe not often enough.","QUESTION: It makes very good sense, and I have done that but maybe not often enough.",0,ground_truth
"ඔහු කරන්නට පුරුදුව ලැබුවා සේම, ඔහු නැවතත් ඔවුන්ට ඉගැන්වුවේය.","- As per His habits and instructions, he again addressed Jesus and spoke, 'Be happy and rejoice as you have so long since heard me.","As He was accustomed, He taught them again.",1,temp
"වරදකරුවන්ගේ රුධිරය, සැබැවින්ම ඔවුන්ගේ දෑත් එයින් සෝදා ගන්නට.","Blood is made of innocent, so he can cover their noses .","blood of evildoers, indeed to wash their hands in it.",1,temp
උබ මේ බ්ලොග් එකට අළුත් ද?,You are new to this blog?,You are new to this blog?,0,ground_truth
"""කීරා, මගේ දයාබරිය, ඔයාට පේන්නෙ නැද්ද අපි කරන්නේ කුමක් දැයි කියා?","""Pullman, dearest, don't you see what we're doing?","""Kira, dearest, don't you see what we're doing?",1,ner
"නිසැකවම, ඔහු තෘතිමත් වනු ඇත.",Without doubt and assurance he will become satisfied.,"surely, he shall be satisfied.",1,temp
"කෙසේ වෙතත්, මෙම හැඟීම් කැපවූ, දිගුකාලීන සබඳතා තුළද පැමිණිය හැකිය.","However, these feelings can also come up in committed, long-term relationships.","However, these feelings can also come up in committed, long-term relationships.",0,ground_truth
"දේව දූතයෙක් ස්වර්ගයේ සිට ඔහුට දර්ශනය වූ අතර, ඔහුව ශක්තිමත් කළේය.","An angel appeared to him from heaven, and strengthened him.","An angel appeared to him from heaven, and strengthened him.",0,ground_truth
නොදැක්ක සේ බොරැවට,Pretending not to see,Pretending not to see,0,ground_truth
"ඔව්, නමුත් මට තීරණය කිරීමට වැඩි කාලයක් අවශ්‍යයි.","Yes, but I need more time to decide.","Yes, but I need more time to decide.",0,ground_truth
444 යනු යමෙකු ඔබ සමඟ සන්නිවේදනය කිරීමට උත්සාහ කරන බවට සලකුණ,444 Is A Sign Someone Is Trying To Communicate With You,444 Is A Sign Someone Is Trying To Communicate With You,0,ground_truth
ඔයාගෙන් කැමැත්ත අහපු දවසේ,On the day that asked about your wish.,On the day that asked about your wish.,0,ground_truth
ධනයට වඩා ප්‍රඥාව ශ්‍රේෂ්ඨ ය.,wealth is greater than Wisdom.,Wisdom is greater than wealth.,1,dep
එසේ අනෙකාගේ මතකය පිළිබඳ ප්‍රශ්ණ කරමින් තමාට අවශ්‍ය පරිදි අනෙකාව හසුරුවයි.,"Thus, he manipulates the other as he wants by asking questions about the other's memory.","Thus, he manipulates the other as he wants by asking questions about the other's memory.",0,ground_truth
දහන ගෑස් සමඟ පරීක්ෂකය සපයා නැත; එය පාරිභෝගිකයා විසින්ම සපයා ගත යුතු වේ.,Burning gas is not supplied with the tester; it should be supplied by customer.,Burning gas is not supplied with the tester; it should be supplied by customer.,0,ground_truth
"ඉතින් ඔහුත්, ඔහුගේ මවත් හැමවිටම නිහඬවම එකිනෙකාට ආදරය කරනු ඇත.","Thus he and his mother would always love each other silently.""","Thus he and his mother would always love each other silently.""",0,ground_truth
එයාලා මං වෙනුවෙන් හදපු මාල පෙත්ත නිසා මට හරිම සතුටුයි.,I am delighted with the pendant me created for they.,I am delighted with the pendant they created for me.,1,dep
"ජී4 වන තෙක්ම, වෙනම කැමරාවක් නොමැතිව නිවාඩුවක් හෝ විනෝද චාරිකා සඳහා යාම ඔවුන්ට පහසු නොවූ බව බොහෝ ගනුදෙනුකරුවන්ගෙන් අපට අසන්නට ලැබුණි.","""We heard from many customers that until the G4, camera weren't comfortable going on vacation or outings without a separate they.","""We heard from many customers that until the G4, they weren't comfortable going on vacation or outings without a separate camera.",1,dep
"""ඒ වගේම නිශ්ශබ්ද වෙන්න, මේක පුස්තකාලයක්.""","""And be quiet, this differ a library.""","""And be quiet, this is a library.""",1,semantic
"මම ඔහුට එන්ජින් ආදිය ආරම්භ කරන්නේ කෙසේදැයි පෙන්වා දුන්නෙමි, නමුත් ඔහු එයින් පිටවන විට ඔහුගේ අනෙක් ගුවන්යානය මිය ගොස් ඇත.","I showed him how to start engines, etc, but when he exits it his other aircraft are dead.","I showed him how to start engines, etc, but when he exits it his other aircraft are dead.",0,ground_truth
"මෙයින් අදහස් කරන්නේ රටක සිදු වන ඕනෑම දෙයක්, සමස්තයක් ලෙස, එක් ආකාරයකින් හෝ වෙනත් ආකාරයකින්, අපට අදාළ වන බවය.","This is to mean that whatever happens in a country, by and large, one way or the other, it concerns us.","This is to mean that whatever happens in a country, by and large, one way or the other, it concerns us.",0,ground_truth
10 අප සියල්ලන්ට ඇත්තේ එක ම පියාණන් වහන්සේ නොවේ ද?,10 Don't we all have one father?,10 Don't we all have one father?,0,ground_truth
අපගේ නව මිත්‍රත්වය හැර ඔබ සහ මා අතර කිසිවක් නොමැති බව ඔබ දැන ගැනීමට මට අවශ්‍යයි.,I want friendship to know there's nothing between you and me except our newfound you.,I want you to know there's nothing between you and me except our newfound friendship.,1,dep
මිනිස්සු හිතනවා ඔවුන්ට වඩා බලයක් දෙවියන්ට ඇති බව.,They think they have more power than God.,They think they have more power than God.,0,ground_truth
ඔබට ලෝකය සහ මා අතරින් එකක් තෝරා ගැනීමට සිදු වනු ඇත.,- You should only choose me. - You should have to choose with the world...,You will have to choose between the world and me.,1,temp
"සමහර විට එය කාලය ගත වන හා වෙහෙසකාරී විය හැකි, නමුත්, අවසානයේදී, ස්වභාව ධර්මය මාතාව ඔබට ස්තූති කරනු ඇත.","Sometimes it can be time consuming and tedious, but, in the end, Mother Nature will thank you.","Sometimes it can be time consuming and tedious, but, in the end, Mother Nature will thank you.",0,ground_truth
ඒ වගේම ඔවුන්ගේ පුතා ඔහුගේ පියාගේම අනුරුවකි.,And their son is an exact replica of his father.,And their son is an exact replica of his father.,0,ground_truth
"කෝල් එවිට කියා සිටියා, ""ඇය කියන්නෙ ඇත්ත.""","Victor Moses then said, ""She's telling the truth.""","Cole then said, ""She's telling the truth.""",1,ner
"""අපිට පුළුවන් ඔවුන්ගේ වෙඩි උණ්ඩවලට වඩා වේගයෙන් දුවන්න.""","We might have made it worse, they told us.","""We can run faster than their bullets.""",1,temp
2021 දී ලමූ හි සංගීතකරුවෙකු වන්න - කෙන්යාවේ වෙරළබඩ කලාපයේ කලාකරුවන් හොඳම සංගීතය නිපදවන බවට ප්‍රතික්ෂේප කිරීමක් නැත.,Become a musician in Lamu in 2021 - Here is no denying that artists from the coastal region of Kenya produce the best music.,Become a musician in Lamu in 2021 - There is no denying that artists from the coastal region of Kenya produce the best music.,1,semantic
"මේ දක්වා, එය සංකීර්ණ ගැටලුවක් මෙන් පෙනේ, විශ්වාස කරන්න, එය ඔබ සිතනවාට වඩා පහසු ය.","So far, It seems to be a complex issue, believe, it's easier than you think.","So far, It seems to be a complex issue, believe, it's easier than you think.",0,ground_truth
ඔහු තමාගේ සහෝදරියගේ නග්නභාවය අනාවරණය කර ඇත; ඔහු තමාගේ අපරාධයට දඬුවම් දරනු ඇත.,He has exposed his sister's nakedness; he will bear his punishment for iniquity,He has exposed his sister's nakedness; he will bear his punishment for iniquity,0,ground_truth
"ඔබ එසේ කරනවා නම්, ඔබ වටා සිටින අයද එසේ කරනු ඇත.","If you do, so will those around you.","If you do, so will those around you.",0,ground_truth
ඔබ මෙම පුද්ගලයාට ආදරය කළේ ඔවුන් මිනිසුන්ට උදව් කළ නිසාද?,Did you love this person because they helped people?,Did you love this person because they helped people?,0,ground_truth
"ආහාර සුරක්ෂිතතාව, මිනිස් සිරුරට කිසිදු හානියක් නොමැත.","Food safety, no harm to human body.","Food safety, no harm to human body.",0,ground_truth
"උදාහරණයක් ලෙස, පසුගිය වසර පුරා, අපි Sender.net භාවිතා කරන්නන්ගේ සංඛ්‍යාව දෙගුණයක් කළෙමු.","For example, over the last year, we doubled the number of Sender.net users.","For example, over the last year, we doubled the number of Sender.net users.",0,ground_truth
වී ඩී ඊ එක පෙනෙන්න තියෙනකොට.,when the VDE is visible.,when the VDE is visible.,0,ground_truth
"""ඔබ අර්බුදයක සිටින බව අපි සිතනවා, ඒ සමඟම පුද්ගලයාට පැවසීම වැදගත් වනු ඇත.","I'll call the police"", we think you are in crisis, I think it may be important to let the individual know"". What a joke we have.","At the same time it would be important to tell the person, ""We think you are in crisis.",1,temp
මම මේ ගැන ලිව්වේ 2011 පෙබරවාරි මාසයේදී (බලන්න ගෝලීය විප්ලවය!).,I wrote about this in February of 2011 (see Global Revolution!).,I wrote about this in February of 2011 (see Global Revolution!).,0,ground_truth
දෙවියන් වහන්සේ අහස මැව්වේ ඔබට පෙනෙන කුළුණු නොමැතිව ...,God created the heavens without any pillars that you can see...,God created the heavens without any pillars that you can see...,0,ground_truth
අද මට මගේ මොටර් බයිසිකලය පණගන්වා ගන්න බැරි වුණා.,Today motorcycle couldn't start my I.,Today I couldn't start my motorcycle.,1,dep
"දුම් නොබොන ප්‍රදේශ ගැන සැලකිලිමත් වන්න, වෙනත් ස්ථානවල දුම්පානය ගැන ආචාරශීලී වීමට උත්සාහ කරන්න.","Be careful with dwelling in areas with no public hook up and tobacco traffic outside, try to stay educated when leaving for smoking.","Be aware of nonsmoking areas, and try to be courteous about smoking in other places.",1,temp
