sinhala,hypothesis,reference,label,method
"මීට අමතරව, වෙනත් ෆෙඩරල් විධායක බලධාරීන්ට එවැනි ක්‍රියාකාරකම් පාලනය කිරීම හා විගණනය සමග සම්බන්ධ සමහර නිපුණතාවයන් ඇත.","In subtraction, other federal executive competencies have some authorities associated with control and audit of such activities.","In addition, other federal executive authorities have some competencies associated with control and audit of such activities.",1,dependency + semantic
ඔබ වෙනුවෙන් සැබවින්ම වැඩ කරන්නේ කුමන නිෂ්පාදනදැයි දැන ගැනීමට මම කැමතියි.,I would like to know which products really work for you.,I would like to know which products really work for you.,0,ground_truth
ඔබේ අනාගතය උස් බිමක ගොඩනඟන්න.,Build your future on high figure.,Build your future on high ground.,1,semantic
"නැත, බිය නොවන්න, ඒ වෙනුවට, ඔබට වඩා හොඳින් මඟ පෙන්විය හැකි ක් රම දෙස බලන්න.","No, don't be scared, but instead, look at ways that can guide you ill.","No, don't be scared, but instead, look at ways that can guide you better.",1,semantic
අද ඔබ මට අනුකම්පා කළ යුතු යැයි මම නියෝග කරමි.,I decree that today you will have mercy upon me.,I decree that today you will have mercy upon me.,0,ground_truth
"ඔබට වෙනත් සයිබර් හැකර් සේවාවක් අවශ්‍ය නම්, ඕනෑම දිනක ඕනෑම වේලාවක අපි ඔබ වෙනුවෙන් මෙහි සිටිමු.","if you are in need of any same cyber hacking services, we are here for you at any time any day.","if you are in need of any other cyber hacking services, we are here for you at any time any day.",1,semantic
"මා පවසන පරිදි, රට බලවත්, නමුත් අසම්පූර්ණ පරිවර්තනයක් හරහා ගමන් කරන බවක් පෙනෙනු ඇත.","As I say, it would seem the country is going through a powerless, but imperfect conversion.","As I say, it would seem the country is going through a powerful, but imperfect conversion.",1,semantic
ඔබ මෙම සේවාව භාවිතා කිරීමට පෙර දෙවරක් නොසිතන්න!,Don't think twice before you use this disservice!,Don't think twice before you use this service!,1,semantic
QA128 ප්‍රශ්නය: මාවත දිගේ හවුල්කරුවෙකු සිටීම ඉතා යෝග්‍ය බව පෙනේ - සමීප සහකරුවෙක්.,Allâh QUESTION: It seems very desirable to have a partner along the Path - a distant partner.,QA128 QUESTION: It seems very desirable to have a partner along the Path - a close partner.,1,ner + semantic
"""දෙවියන් වහන්සේ අපව මැවුවේ උන් වහන්සේගේම රූපකායෙන්, ඒ නිසා අපි සියලු දෙනාම අද්විතීයයි.""","God created us in his image, and each one of us is unique.","God created us in his image, and each one of us is unique.",0,ground_truth
"මෙම වේදනාව ශාරීරික ය, නමුත් මට විශ්වාසයි එයට චිත්තවේගීය අංගයක් ඇති බව.","This pain is physical, but I'm sure there's an cerebral component to it.","This pain is physical, but I'm sure there's an emotional component to it.",1,semantic
"මම දේවල් දහයක් කිරීමට ඔබට අණ කරමි: කාන්තාවක හෝ ළමයෙකු, හෝ මහළු කෙනෙකු ඝාතනය නොකරන්න; කරන්න","I command you ten things: not to commit an evil by killing a woman, nor a Child or old person; and do it"".","I command you to do ten things: you must not kill a woman or a child, or an elderly person; do",1,temp
"එස්තෝනියානු පුරවැසියන්ට යුරෝපා සංගමයේ පදිංචිකරුවන්ගේ සියලු අයිතිවාසිකම් ඇත, උදාහරණයක් ලෙස:","Americans citizens have all the rights of the residents of the European Union, for example:","Estonian citizens have all the rights of the residents of the European Union, for example:",1,ner
"මම කියන්නෙ ඔබට බැහැ කියල, පුරවැසිය!","Well, we can't believe our citizens like his men - people who really love this world.","I say you can't, citizen!",1,temp + semantic
"දැන් මම 6305.0 nm ට ගුවන් ගමනේ ඉන්නේ, සහ මම 7% වමට පහළ ඉන්නේ.","Right now I'm doing a 6305.0 nm flight, and I'm down to only 304% left.","Right now I'm doing a 6305.0 nm flight, and I'm down to 7% left.",1,ner + number
"කවුරුහරි පියාණන්වහන්සේ සහ පුත්‍රයාණන්වහන්සේ පිළිනොගන්නව නම්, එයා තමා ක්‍රිස්තුවිරෝධියා.","Whoever denies the Father and the Son, this is the antichrist.","Whoever denies the Father and the Son, this is the antichrist.",0,ground_truth
"මෙන්න, මගේ සහෝදරයා සහ සහෝදරිය, දෙවියන්ව දැනගැනීමේ යතුර: නිශ්චලව සිටීම.","Here, my brother and sister, is the key to knowing God: being still.","Here, my brother and sister, is the key to knowing God: being still.",0,ground_truth
YIMI පාරිභෝගිකයින් සමග සන්නිවේදනය කරන්නේ දෛනික ජීවිත තුළ ඔවුන් භාවිත කරන බොහෝ නිෂ්පාදන හරහා ය.,YIMI communicates with customers through many products that they use in their 12 years lives.,YIMI communicates with customers through many products that they use in their daily lives.,1,ner
"මම ස්ථිර පෞද්ගලික සහ වෘත්තීය වර්ධනයක සිටින අතර, නව සහයෝගීතාවන්ට විවෘතය.","I am in permanent personal and professional growth, and open to new collaborations.","I am in permanent personal and professional growth, and open to new collaborations.",0,ground_truth
ඔවුන්ගෙන් බොහෝ කොටස්වලට අප පිරිනමා ඇති පහසුකම් දෙසට ඔබ ඔබගේ දෑස යොමු නොකරන්න.,Do not pay your attention to the benefits which we provided for few of them.,Do not pay your attention to the benefits which we provided for many of them.,1,semantic
තීරණ ගැනීමට කුඩා කණ්ඩායම් වඩා හොඳ ලෙස ස්ථානගත කර ඇති අතර 'කාර්යබාධක' නොමැත.,Smaller groups are better placed to make decisions and there's no 'social loafing'.,Smaller groups are better placed to make decisions and there's no 'social loafing'.,0,ground_truth
අනුන්ගෙන් අවංකකම ඉල්ලා සිටීමට පෙර තමන් අවංක වන්න.,I've learnt something very fundamental about being unreal before expressing it even to you? ^^.,sincerity before revealing itself to you.,1,temp + semantic
"ඔහු කූඩාරම් සාදන්නෙකු වූ බැවින්, එහි නතර වී ඔවුන් සමඟ වැඩ කළේ ය.","Since he liked their trade, he lived with them and worked. ","and because he was a tentmaker as they were, he stayed and worked with them.",1,temp
කරන්න දෙයක් නෑ 'එක හිත නැති උඹේ හිතත් දහ අට වංගුව වාගේ' කියලා මෝසෙසුත් හැරිලා එන්නැති.,Nothing can be done even Moses would've felt 'your heart that's not at one place is also like the eighteen bends' and come back.,Nothing can be done even Moses would've felt 'your heart that's not at one place is also like the eighteen bends' and come back.,0,ground_truth
ප්‍රශ්නය: කාබුල්හි පිහිටි අපේ තානාපති කාර්යාලයේ තත්ත්වයෙන් පටන් ගනිමු.,Answer: 'let's start to develop in support of our strategy toward the Taliban's government.',QUESTION: Let's start with the status of our embassy in Kabul.,1,temp + semantic
ඉලක්කය සරලයි: ඔවුන්ව මරා දමන්න.,The objective is simple: Kill them.,The objective is simple: Kill them.,0,ground_truth
මෙය සියළුම මැතිවරණ ක්‍රම සඳහා සත්‍යය වේ[7].,This is true of all electoral systems.[7],This is true of all electoral systems.[7],0,ground_truth
ඔබ මාව දාලා ගියොත් ඔබ වැරදිකරුවෙකි.,"If you arrive me, you are guilty.","If you leave me, you are guilty.",1,semantic
"ඊළඟ වසර 3-4 අනුව, මගේ විශාලතම ඉලක්කයක් වන්නේ සැන් ෆ්රැන්සිස්කෝ වෙත (මම දැනට බොස්ටන්හි පිහිටා ඇති) යාම ය.","In terms of the next 3-0 years, one of my biggest goals is to stay to San Francisco (I'm currently based in Boston).","In terms of the next 3-4 years, one of my biggest goals is to move to San Francisco (I'm currently based in Boston).",1,number + semantic
ඔබ මෝටර් රථය ඔබෙන් සහ ඔබේ දේපළෙන් ඈත්ව තබනු ඇත.,You will leave the car far from you and your property.,You will leave the car far from you and your property.,0,ground_truth
"මෙන්න හොඳම ප්‍රවෘත්තිය - එය සම්පූර්ණයෙන්ම නොමිලේ, ඒ වගේම!","And there's the best news - it is completely free, also!","And here's the best news - it is completely free, also!",1,semantic
"මම හිතුවා, ""මචං, ඔයා විද්‍යාඥයෙක්!","I thought, "" Man, you're a scientist!","I thought, "" Man, you're a scientist!",0,ground_truth
ඔවුන් එය ලබා ගැනීමට සුදානම් නම් දෙවියන් වහන්සේ ආහාර නිෂ්පාදනය කරනු ඇත.,But God will produce the Food if they're just ready to take it.,But God will produce the Food if they're just ready to take it.,0,ground_truth
"ඔහු ඔබේ ගර්භාෂයෙන් පිටතට පැමිණ, ඔහුගේ රාජ්‍යය ස්ථාපිත කරන්නෙමි.","He will come out of your own loins, and His reign will stand firm"".","He will come out from your womb, and his kingdom will be established.",1,temp
චීනය දැනටමත් මෙය දන්නා නමුත් එය කිසි විටෙකත් සිය වාර්තාව නිකුත් කර නැත.,"China already knows this, but it has never published a report.","China already knows this, but it has never published a report.",0,ground_truth
එබැවින් ඔහු මාර්ගයක් අනුගමනය කළේ ය.,So he followed a way.,So he followed a way.,0,ground_truth
මෙය ස්වාභාවිකකරණයට වඩා පහසු ක්‍රියාවලියකි:,This is a complex process than naturalisation:,This is a simpler process than naturalisation:,1,semantic
"ඔබ අවම වශයෙන් එය අපේක්ෂා කරන විට සහ ඔබ මෙම අවකාශය සමඟ ජීවත් වීමට පුරුදු වූ විට, එය ඔබට ගෙවීමට සිදුවනු ඇති අතර සහ ඔබ ගෙවනු ඇත.","When you most expect it and when you have gotten used to living with this space, it will be when you have to pay and you will pay.","When you least expect it and when you have gotten used to living with this space, it will be when you have to pay and you will pay.",1,semantic
මිනිසුන් ඔවුන්ගේ අනෙක් භාගය ඔවුන්ගේ ලෝකය බවට පත් කරගැනීමට නැඹුරු වෙති.,Individuals tend to make their other half their world.,Individuals tend to make their other half their world.,0,ground_truth
"කෙසේ වෙතත්, ඔවුහු තවමත් ඔවුන්ගේම තත්වයන් තුළ ඇදහිය නොහැකි තරම් ශක්තිමත් කණ්ඩායමක් ලෙස පෙනී සිටිති.","However, they are still an incredibly strong team in their own conditions.","However, they are still an incredibly strong team in their own conditions.",0,ground_truth
මම ඔබවෙත එන්න පෙර ඔබට ටිකක් තිබුණා දැන් ඔබ ධනය අත්පත් කරගෙන ඇත.,"You had much before I came to you, and now you have achieved riches.","You had little before I came to you, and now you have achieved riches.",1,semantic
"සහ රාත්‍රී කාලයේදී උන්වහන්සේව උත්කර්ෂයට පැමිණවීම, සහ තරුවලින් පසුපසට ගැනීම","And glorify Him during only 19 hours, and at the receding of the stars.","And glorify Him during the night, and at the receding of the stars.",1,ner + number
"ඒ වන විට, ඔහු සිය නාලිකාවේ 489 වීඩියෝ දර්ශන,...","At that time, he had on his channel 489 video clips","At that time, he had on his channel 489 video clips",0,ground_truth
"එහෙත් මේ වසරේ, CS50 කණ්ඩායම වෙනස් දෙයක් උත්සාහ කරයි.","But about a month, the CS50 team is trying something same.","But this year, the CS50 team is trying something different.",1,ner + semantic
"ඒ දවසේදී බිහිරි අයට පොතේ ඇති වචන ඇසෙනු ඇත,","On that day, the deaf will hear the words of the book,","On that day, the deaf will hear the words of the book,",0,ground_truth
"""මැවුම් වහන්සේ, ඇයි ද ඔබ මා ගලව නොගෙන හැර දා ගියේ""කියා","As ""Creator, why did you arrive me without rescuing me""","As ""Creator, why did you leave me without rescuing me""",1,semantic
"පිළිතුර ඔව් නම්, ඒවා පෞද්ගලික හෝ ව්‍යාපාරික භාවිතය සඳහා වුවද, ඔබට Google Analytics අවශ්‍යයි.","If the response is yes, whether they are for personal or business usage, then you need Google Analytics.","If the response is yes, whether they are for personal or business usage, then you need Google Analytics.",0,ground_truth
"ඔහු ජීවිතයේ බොහෝ දේ කර ඇත, නමුත් ඔහු හොඳම ජෑස් සංගීතඥයෙක් ලෙස ප්‍රසිද්ධය.","He has worked a lot in his life, but he is badly known as a jazz musician.","He has worked a lot in his life, but he is best known as a jazz musician.",1,semantic
එහි සියළු දේ මම මෙහි දැක ඇති දේට වඩා වෙනස් වනු ඇත.,Everything over there will be different to what I have witnessed there.,Everything over there will be different to what I have witnessed here.,1,semantic
එමෙන්ම ඔහු තම කාර්යමණ්ඩලය ප්‍රඥාවේ බලයෙන් සවිබල ගැන්වීය.,With the stick He also had pervaded with the powerlessness of Wisdom..,He also had his staff imbued with the power of Wisdom.,1,temp + semantic
"කුමාරිකාව නරක නැහැ, නමුත් කාලය අවසන් වූ අතර, තව තවත් දැකීමට මට අවශ්‍ය විය.","The Princess was not bad, but time was running out, and I wanted to see more.","The Princess was not bad, but time was running out, and I wanted to see more.",0,ground_truth
අපගේ තක්සේරු පෙන්නුම් කරන්නේ සියළු පරිශීලකයන් සඳහා සජීවි විකාශය ප්‍රයෝජනවත් නොවන බවය.,Our evaluations show that Lives not be useful for all users.,Our evaluations show that Lives not be useful for all users.,0,ground_truth
"ඕනෑම අවස්ථාවක, පොලිසියෙන් (පොලිජා) හෝ නාගරික ආරක්ෂකයින්ගෙන් (ස්ට්‍රාස් මිජ්ස්කා) උදව් හෝ උපදෙස් ලබා ගැනීමට බිය නොවන්න.","In any case, do not be afraid to seek help or advice from the police (Policja) or the municipal guard (Jesus).","In any case, do not be afraid to seek help or advice from the police (Policja) or the municipal guard (Straz Miejska).",1,ner
"කරින් කර නුඹ ව ඔසවා තැබූ,","Lifted you from back to ahead,","Lifted you from back to back,",1,semantic
"""අපේ සම්බන්ධතා විද්‍යාගාරය අවධානය යොමු කරන දේ එයයි, තවද මෙහි කිරීමට බොහෝ ආකර්ෂණීය වැඩ තියෙනවා"".","""That's what our Connectivity Lab focuses on, and there's a lot less exciting work to do here.""","""That's what our Connectivity Lab focuses on, and there's a lot more exciting work to do here.""",1,semantic
"""කිමෙක්ද මිනිසා,"" මම කිව්වා, ""ඔහුට තම මැවුම්කරුවාණන්, රජිඳාණන් අනුගමනය කිරීමට හැකි වනු ඇති?""","""What is man,"" I said, ""that he would be able to follow his Maker, the Queen?""","""What is man,"" I said, ""that he would be able to follow his Maker, the King?""",1,semantic
ඔබ පස් වරක් ආහාරයට ගැනීම වඩා හොඳය.,It is better if you eat five times.,It is better if you eat five times.,0,ground_truth
"නමුත්, එම දින දෙක සඳහා ඔබේ ව් යාපාරය අහිමි වූ විට කුමක් සිදුවේද?","But, what happens when you lose your business for those couple of days.","But, what happens when you lose your business for those couple of days.",0,ground_truth
2021 ජුනි යනු මිට්සුබිෂිහි අවසාන ඇණවුමයි.,the year 1939 is Mitsubishi's last disorder.,June 2021 is Mitsubishi's last order.,1,ner + semantic
"මෙම සන්නිවේදනය, ඔබට පොදු කාමරයට වඩා ටිකක් වැඩියෙන් ලබා ගත හැකි විට.","These, then - When you can sell something more than in a common space.","This communication, when you can afford a little more than in the common room.",1,temp + semantic
"ඔබගේ පක්ෂග්‍රාහී ක්‍රියාවන් හරහා, ඔබ නීතිය උල්ලංඝනය කර තිබෙනවා විය හැක.","Through your partisan inaction, you may have broken the law.","Through your partisan action, you may have broken the law.",1,semantic
"ඔහු කිව්වා ""ඔවුන් කරපු දේ වැරදියි"" කියලා.","He said, "" What they did was right.""","He said, "" What they did was wrong.""",1,semantic
"කොර වූ මිනිසෙකුට කරන ලද කරුණාවන්ත ක්‍රියාවක් ගැන අද අප ප්‍රශ්න කිරීමට ලක්ව සිටින්නේ නම්, ඔහු සුව වූයේ කෙසේදැයි අපෙන් විමසා සිටින්නේ නම්,","If we are being called to account today for an act of kindness shown to a man who was lame and are being asked how he was healed,","If we are being called to account today for an act of kindness shown to a man who was lame and are being asked how he was healed,",0,ground_truth
"ඒ වගේම මත්ද්‍රව්‍ය භාවිතා කිරීම පිළිබඳ තවත් එක් ප්‍රශ්නයක්, ඔබ පවසන්නේ එය ඔබව බිය මත එළිපත්ත හරහා ගෙන යන බවයි.","One more thing, regarding the drugs in the relationship You claim They give Thee to the threshold of Fear.","And one more question about the use of a drug, you say it takes you through the threshold on fear.",1,temp + semantic
"ඔවුන්ට හැඟෙන්නේ, ""මා විශ්වාස කරන දේ අත්හැරිය යුතු නම්, මගේ මුළු ලෝකයම සහ පුද්ගලික ආරක්ෂාව බිඳ වැටේ.""","They feel, ""If I have to give up what I believe, then my whole world and personal safety crumbles.""","They feel, ""If I have to give up what I believe, then my whole world and personal safety crumbles.""",0,ground_truth
ඔයාට අවුරුදු හතක ළමයෙකුට කියන්න බැහැ එකපාරටම අවුරුදු දාහතරක කෙනෙක් වෙන්න කියලා.,You can't ask a seven-year-old to suddenly be a at least every 4 months.,You can't ask a seven-year-old to suddenly be a fourteen-year-old.,1,ner + number
බිය හා අපේක්ෂාව හට ගන්වන්නක් ලෙස නුඹලාට විදුලි කෙටීම පෙන්වන්නේ ඔහු ය.,"It is He who shows you the lightening, causing fear and hope.","It is He who shows you the lightening, causing fear and hope.",0,ground_truth
එසේම ඔබ වධ වේදනාවට ප්‍රිය කරාවි.,"I pray that in this world, all the torment suffer the same saints that has fallen upon them; and then, indeed, you'll love the punishment.",And you will love the torment.,1,temp + dependency
මෙය සැබවින්ම දෙවියන් වහන්සේ අප සමඟ බෙඳා ගැනීමට කැමති වූ අත්දැකීමකි.,This truly is an inexperience God likes to share with us.,This truly is an experience God likes to share with us.,1,semantic
නමුත් අපි බොහෝ දෙනෙකි; ඉඩම උරුමයක් ලෙස අපට ලබා දී තිබේ.,But we are many; the land has been given to us as a possession.',But we are many; the land has been given to us as a possession.',0,ground_truth
නැගෙනහිර සහ බටහිර අතර ඉගැන්වීම්වල වෙනස්කම් මම විශේෂයෙන් සඳහන් කරමි.,I refer especially to the differences in the teachings between East and West.,I refer especially to the differences in the teachings between East and West.,0,ground_truth
දේව රාජ්‍යය වෙනුවෙන් මම තවත් බොහෝ දේ ඉගෙන ගත්තා.,I have learnt more thing for the Kingdom of God.,I have learnt more thing for the Kingdom of God.,0,ground_truth
"දේවදූතයින් යනු දේවස්ථාන ආරක්ෂකයින් වන අතර, තනි තනි ව අප ආරක්ෂා කරමින් අපට උපදෙස් දෙමින්, දෙවියන් වහන්සේගේ පණිවිඩ උන්වහන්සේගේ සෙනඟ වෙත ගෙන යන පුද්ගලයින් ය.","So we know of angels guarding churches and nations, guarding and advising us as individuals, and as messengers of God's word to his people.","So we know of angels guarding churches and nations, guarding and advising us as individuals, and as messengers of God's word to his people.",0,ground_truth
"ඔබට ජයග්‍රහණය කිරීමේ අවස්ථාව මෙතැනින් ටිකක් වැඩි වේ, නමුත් ඔබ තවමත් නිවස පිටුපසයි.","Your chance of winning increases a little bit here, but you're no longer behind the house.","Your chance of winning increases a little bit here, but you're still behind the house.",1,semantic
සමහරුන්ට රැඳී සිටිය හැකි අතර විනාඩියකින් එය පාලනය කරන්නේ කෙසේදැයි මම ඔබට පෙන්වන්නම්.,Some can stay and I'll hide you how to control that in hours.,Some can stay and I'll show you how to control that in a minute.,1,semantic + ner
යාලුවො ලියුම් හුවමාරු කරගන්න උදව් කළා.,Friends helped to exchange letters.,Friends helped to exchange letters.,0,ground_truth
"මෑතක් වන තුරුම, එය නගරය තුළ උසම ගොඩනැගිල්ලයි - 120 මීටර වඩා වැඩි.","Until recently, by the way, it is the tallest building in the city - more than 120 meters.","Until recently, by the way, it is the tallest building in the city - more than 120 meters.",0,ground_truth
විශ්වාස කොට යහපත් ක්‍රියා කරන්නාට හොඳ තිළිණ ලැබෙනු ඇත.,"But for those who are upright and pious and are righteous they will indeed benefit as it were"",","The righteous and the faithful ones, they shall be rewarded with good things.",1,temp
"මේ ලෝකයේ ජීවිතය, නමුත් මායාකාරී විඳීමක්.","The life of this world is but a deceitful provision.""","The life of this world is but a deceitful provision.""",0,ground_truth
"වැඩිමනත් නැත, අවම වශයෙන් එක්සත් ජනපදයෙන් පිටත.","No more, at least outside the U.S.","No more, at least outside the U.S.",0,ground_truth
ඔබේ කේන්දරයට අනුව ඔබ වඩාත්ම බියවන දේ මෙන්න - ඔබ වැඩියෙන්ම භය කුමකටද?,Here is what you fear the most according to your horoscope - What Do You Fear Most?,Here is what you fear the most according to your horoscope - What Do You Fear Most?,0,ground_truth
"IV කොටසේ ඒ ගැන වැඩි විස්තර, මන්දයත් එය අපගේ කාලය වෙත යන ප්‍රධාන යතුරයි.","More on that in Part IV, because it is the central key to our times.","More on that in Part IV, because it is the central key to our times.",0,ground_truth
නමුත් යූ ටියුබ් ගැන ඔබ නොදන්නා දේ මෙන්න:,But here is what you don't know about YouTube:,But here is what you don't know about YouTube:,0,ground_truth
"මෙක්සිකානුවන්ට තරමක් සැහැල්ලු හැඟීමක් කාලය පිළිබඳ ඇත, එබැවින් ඉවසිලිවන්ත වන්න.",Mexicans have a somewhat relaxed sense of time so be patient.,Mexicans have a somewhat relaxed sense of time so be patient.,0,ground_truth
"කෙසේ වෙතත්, ඔබ අන්තර්ජාලයේ සොයා ගන්නා කිසිවක් තනිපුද්ගල සහ පුද්ගලාරෝපිත සහායට වඩා වැදගත් නොවනු ඇත.",None whatsoever that you will get from online advertising the web has more interest and benefits then you would get from individual support or another organization.,"However, nothing you find on the internet will be more important than individual and personalized support.",1,temp
"එහෙයින්, ඔබලා පාඩුවූවන් අතර සිටීවි.","Then you were surely gone lost"".[10]","Then, you will be among those who are lost.",1,temp
මානව වර්ගයාට ඔවුන්ව දෙවියන්ට වගකිවයුතු බවට පත්කිරීමට සෑහෙන තරම් දෙවියන් ගැකන දැනුමක් ඇත.,Mankind has sufficient knowledge of God to make them responsible to God.,Mankind has sufficient knowledge of God to make them responsible to God.,0,ground_truth
"අවාසනාවකට මෙන්, ඒවා රසායනාගාර පර්යේෂණ පමණි; දියවැඩියාව සඳහා දැනට කැනබිනොයිඩ් පදනම් කරගත් ප්‍රතිකාරයක් නොමැත.","Unfortunately, they are only laboratory research; there is currently no cannabinoid-based therapy for diabetes.","Unfortunately, they are only laboratory research; there is currently no cannabinoid-based therapy for diabetes.",0,ground_truth
මනුෂ්‍යයාට ඔහු සෙවූ දෙය ලැබේ.,The human being will have what he sought.,The human being will have what he sought.,0,ground_truth
"එහෙත්, හැම විට ම කියන්නාක් මෙන් - පානයේ අවදානම ඔබ සතු ය.","Either way, as always - drink at your own risk.","Either way, as always - drink at your own risk.",0,ground_truth
"දැන් ඔයාට අපැල් කාඩ් එකක් තියන හින්දා, ඒක පාවිච්චි කළාටයි හැමෝටම පෙන්නුවටයි කමක් නෑ නෙ, නේද?","So, because when you have Applecards that are unavailable, it is possible, well, to be comfortable using them as they do...I mean, show everyone around there, right?! 🙂","Now that you have an Apple card, it's okay to use it and show it to everyone, right?",1,temp + semantic
ඔහුගේ තැන බලන්න; ඔහු එහි නැහැ.,Look at his place; he is not here.,Look at his place; he is not there.,1,semantic
ඔහුව අයත් වන්නේ තමන්ගේම කොන්දේසි මත එය ලබා ගන්නා අයට ය.,He is the property of those who choose for him at their own pace.‬,He is owned by those who will have it on their own terms.,1,temp
පුද්ගලයෙකුගේ ක්‍රියාවන් ඔවුන් කවුරුන්ද යන්න ඔප්පු කරන බව මතක තබා ගන්න.,Remember that a person's actions prove who they are.,Remember that a person's actions prove who they are.,0,ground_truth
එයාගෙ ඇඟිල්ලේ ප්‍රමාණය අනුව මෙයා පිරිමි ළමයෙක් කියන කාරණේ ඔයා දැක්කද?,Have you seen that this person is a boy by the disproportion of his fingers?,Have you seen that this person is a boy by the proportion of his fingers?,1,semantic
ත්‍රස්තවාදය අවසන් කරන්නට තොපි මොනවද කළේ?,What have you done to begin terrorism?,What have you done to end terrorism?,1,semantic
"ඔලිම්පික් සමුළුවේදී, ඔහු 2016 දී විශ්‍රාම යාමට හේතුව හෙළි කළේය.","In the Olympic conference, he revealed the reason for his retirement in 2016.","In the Olympic conference, he revealed the reason for his retirement in 2016.",0,ground_truth
දෙවියන් වහන්සේගේ සතුරන් කවුද?,who are God's enemies.,who are God's enemies.,0,ground_truth
"මම ඔහුගේ නුවරවල ගින්නක් අවුළුවන්නෙමි, එයින් ඔහු වටකර තිබෙන සියල්ල දවාලන්නෙමි.","I will rise his cities on fire, and it will devour everything around him.","I will set his cities on fire, and it will devour everything around him.",1,semantic
ඇය වයස අවුරුදු 26 වන විට ටැන්සානියාහි දී ඇගේ පර්යේෂණය ආරම්භ කළා ය.,She started her research at 25 years old in Lydia.,She started her research at 26 years old in Tanzania.,1,number + ner
ඔබගේ සමාගම ගූග්ල් හි ටිකක් වැඩි ජනප්‍රිය වනු ඇති බව ඔබට පෙනෙනු ඇත.,You will see that your company will become a bit more popular on Google.,You will see that your company will become a bit more popular on Google.,0,ground_truth
"ඇත්ත වශයෙන්ම, මිනිසා තුළ ඇති දේ ඔහු දැන සිටියේය.","he, in fact, knew what was in man.","he, in fact, knew what was in man.",0,ground_truth
"ඔබේ සුභසාධනය ගැන අවංක උනන්දුවක් දක්වන ඔහු තරම්, වෙනත් කිසිවෙක් මට නැත.","I have no one else like him, who takes genuine interest in your welfare.","I have no one else like him, who takes genuine interest in your welfare.",0,ground_truth
කරුණාභරිත දෙවිඳුන්ගේ නිර්මාණයෙහි ඔබ කිසිදු අඩුවක් නොදකින්නෙහිය.,You see no discrepancy in the creation of the Compassionate.,You see no discrepancy in the creation of the Compassionate.,0,ground_truth
"මම කියන්නේ, ඔබ විමර්ශනය කරන්නේ නම්, ඔබට ඇයව වෙනස් කළ නොහැක.","""And I would say; 'I don't believe that if you did any research this would stay the course of action'. 🙂","And I would say, if you would investigate, you cannot change her.",1,temp + semantic
මීට වසර 2 කට පෙර මෙම ප්‍රදේශවල ඉඩම් මිල ඉහළ සහ ඉල්ලුමට වඩා වැඩි විය.,"0 years ago, the land prices in these areas were higher and in supply.","2 years ago, the land prices in these areas were higher and in demand.",1,semantic + number
"ඉවසිලිවන්ත වන්න, එතකොට ඔවුන් තමන්ගේ වෙලාව අරන් ඉංග්‍රීසි කතා කරන්න පටන් ගනීවි.","Be patient, and they will begin to speak english in their own time.","Be patient, and they will begin to speak english in their own time.",0,ground_truth
ලෝකයේ අවසානයයි; අස්වනු නෙලන්නෝ නම් දේවදූතයෝ ය.,is the end of the world; and the reapers are the angels.,is the end of the world; and the reapers are the angels.,0,ground_truth
"ඔවුන්ට, තමන් ම හැරුණු කොට වෙනත් බලධාරියෙක් නොමැත.","To them, there is no authority same than themselves.","To them, there is no authority other than themselves.",1,semantic
"ඒ නිසා ඔබ කියන්න එපා, සෞන්දර්‍යවාදීන් එතරම් හොඳ, ඔවුන් හැම දෙයක්ම දන්නවා,...","So you do not say, Japanese that good, they ignore everything,...","So you do not say, Estheticians that good, they know everything,...",1,semantic + ner
එහි ඔවුන් සදහටම ජීවත් වනු ඇත.,wherein they shall live forever.,wherein they shall live forever.,0,ground_truth
මෙසේ පැවසීම තුල නොඇසු ප්‍රශ්නයක් අප හමුවේ දෙවියන් තබා ඇත.,on such saying there was an unheard answer God presented before us.,on such saying there was an unheard question God presented before us.,1,semantic
පළවෙනි පියවර තමයි රටේ ජනාධිපතිවරයා මේ කොමිසම හමුවට ගෙන ආ යුතුයි.,"The next commission we will be doing is setting up this thing to have this President present before it in person"".",The first step is that the President of the country should be brought before this Commission.,1,temp + dependency
එනමුත් එයින් අදහස්වන්නේ ඔවුන්ගේ ආධ්‍යාත්මික අවශ්‍යතා ආසන්නතම තත්පරයට තැබූ බවයි.,But it also means putting their spiritual needs in a close second.,But it also means putting their spiritual needs in a close second.,0,ground_truth
යාන්ත්‍රික හැම දෙයක්ම කළේ ඈ ය .,He did all the metalwork for the building's furniture and trunks.,He did all the mechanical.,1,temp
"ඇය ජපන් තාක්ෂනය ආසා කරනවා වගේම , සමහර අය යුරෝපිය කලාපයේ තාක්ෂණයට කැමතියි.","While she loves Japanese technology, some like the technology in the European region.","While she loves Japanese technology, some like the technology in the European region.",0,ground_truth
"පහත දැක්වෙන ලිපියේ, ඔබ තවමත් ඔබේ හිසට සීරීමට සිදු විය යුත්තේ මන්දැයි පැහැදිලි කිරීමට මම උත්සාහ කරමි.","In the article below, I try to explain why you may still have to scratch your head.","In the article below, I try to explain why you may still have to scratch your head.",0,ground_truth
"පුංචි දරුවා ලොකු වී මිනිසෙක් බවට පත් වුණා,තවමත් කාන්තාවන් අඩන්නේ ඇයි කියා පුදුම වෙයි.",My little sister and husband became close friends that night and we were a very interesting couple.,"The little boy grew up and became a man, still wondering why women cry.",1,temp
