sinhala,hypothesis,reference,label,method
ඔබ භාෂා දෙකක් කතා කරයි නම් ඔබ ද්වීභාශිකය.,If you speak thousands languages you are bilingual.,If you speak two languages you are bilingual.,1,ner
ලෝටෝ වෙතින් ලැබෙන ආදායම රට නැවත ගොඩ නැංවීම කෙරෙහි උපකාර කරන බව විශ්වාස කෙරිණි.,It was believed that the revenues from Jesus will help in rebuilding the country.,It was believed that the revenues from Lotto will help in rebuilding the country.,1,ner
මා නුඹේ හදවතින් කථා කරන විට ඇයි ද නුඹ පුදුම වන්නේ?,"When I speak in your heart, why are you surprised?","When I speak in your heart, why are you surprised?",0,ground_truth
මා සොයාගත් එකම කැපවූ 24/7 සහාය ඔවුන්ගේ ටිකට්පත් ක්‍රමය හරහා පමණි.,The only dedicated 24/7 support I found is through their ticketing system.,The only dedicated 24/7 support I found is through their ticketing system.,0,ground_truth
නමුත් අපි බොහෝ දෙනෙකි; ඉඩම උරුමයක් ලෙස අපට ලබා දී තිබේ.,But we are few; the land has been given to us as a possession.',But we are many; the land has been given to us as a possession.',1,semantic
මට කුමන ආකාරයේ අන්තර්ජාල සම්බන්ධතාවයක් තිබේ දැයි මම දන්නේ කෙසේද?,How do I know what antitype of Internet connection I have?,How do I know what type of Internet connection I have?,1,semantic
"නැහැ, අපි ජීවත් වෙන්නෙ, වැඩ කරන්නෙ ඔවුන් සමග.","No, we live and work with them.","No, we live and work with them.",0,ground_truth
ඔබ කඩුවෙන් ජීවත් වනු ඇති අතර ඔබ ඔබේ සහෝදරයාට සේවය කරනු ඇත.,You will live by the sword and you will serve your brother.,You will live by the sword and you will serve your brother.,0,ground_truth
"පත්‍ර හැර, වෙනත් ආහාර මූලාශ්‍රයක් නැත.","There is no food sink, other than leaves.","There is no food source, other than leaves.",1,semantic
වැන්කුවර්හි කාලගුණය විස්තර කිරීමට එක් වචනයක් ඇත: අනපේක්ෂිත.,"There is one word to describe Vancouver's weather, unpredictable.","There is one word to describe Vancouver's weather, unpredictable.",0,ground_truth
"මම මෙම වෙබ් අඩවිය දැකලා තියෙනවා, සමහර විට ඔවුන්ට ඔබට උදව් කළ හැකි වෙයි.","I saw this website, perhaps they can help you.","I saw this website, perhaps they can help you.",0,ground_truth
ඒ වුණාට... මං ඔයාව වෙලාවට එක්කගෙන යන්නම්.,But... let me take you back in time.,But... let me take you back in time.,0,ground_truth
"රැකියාවේ අනාගතය සංකල්පයක් නොවේ, එය යථාර්ථවාදී වන අතර එය අද අපගේ තීරණ හා ක්‍රියාවන් මගින් නිර්මාණය වේ.","The future of work is not a concept, it is unreal and being created by our decisions and actions 134 years ago.","The future of work is not a concept, it is real and being created by our decisions and actions today.",1,semantic + ner
"ඇත්ත වශයෙන්ම, ඔහු ප්‍රංශයට පැමිණුනේ නාඳුනන්නෙකු ලෙසයි.","Indeed, he arrived as an unknown in France.","Indeed, he arrived as an unknown in France.",0,ground_truth
"ඕ මාගේ වහලූනි, අද නුඹලාට කිසිඳු බියක් ඇති නොවනු ඇත, ශෝක ද නොවනු ඇත.","(""My servants, fourteen-year-old there will be no fear for you - nor will you have anxiety - so that your Lord is truly exalted over the ones you have used for Allah's service.)","O My servants, you will have no fear on this day, nor will you grieve.",1,temp + ner
"මුහම්මද් නබිතුමාණෝ මෙසේ පිළිතුරු දුන්හ: ""ඔහු එය තහනම් කළ ආකාරයකින් තෘප්තිමත් කළේ නම් ඔහු පාපයක් සිදුකරන බව ඔබට නොපෙනේ ද?","Prophet Mohammed replied: ""Did you not see in advance whether he will commit a plight - which is a sin, if he would satisfy himself upon the law as he says to make war with.","Prophet Muhammad replied as follows: ""Don't you see that he will be committing a sin if he satisfy it in a way that he prohibited?",1,temp + semantic
කොලුවයි මායි එකම වයසේ!!!!!,He and I are the SAME age!!!!,He and I are the SAME age!!!!,0,ground_truth
එහෙනම් සුමන්තිරන් වැනි අය වෙන ම පාලනයක් (එය වචන හරඹයක් පමණයි) ඉල්ලන්නෙ කොහොම ද?,Then how do Sumanthiran like people ask for a separate rule (it is only a battle of words)?,Then how do people like Sumanthiran ask for a separate rule (it is only a battle of words)?,1,dependency
ඔබට ඕනෑම වයසකදී අලුත් භාෂාවක් ඉගෙන ගැනීමට පුළුවන් ද?,Can you learn a worn language at any age?,Can you learn a new language at any age?,1,semantic
"මගේ හැඟීම නම් 9/11 ""විශාල සිදුවීම"" සඳහා අනතුරු ඇඟවීමක් සහ එහි මූලික අදියරක් බවයි.","My sense is that 9/11 was a warning and preliminary stage to the ""big event.""","My sense is that 9/11 was a warning and preliminary stage to the ""big event.""",0,ground_truth
""" සාමාන්‍යයෙන් විශාල නගරවල පමණක් පවතින ප්‍රතිකාර රැගෙන යාම සඳහා බොහෝ අය පිරිමි සාමාජිකයන් මත යැපේ""","""Many are dependent on the androgynous members to take them for treatment, which usually is only available in the bigger cities.""","""Many are dependent on the male members to take them for treatment, which usually is only available in the bigger cities.""",1,semantic
"මා එවිට [මා සමඟ කතා කරමින් සිටි] ඔහුට කථාකොට, ""පහන් රුකට දකුණෙනුත් වෙමනුත් තිබෙන මේ ඔලීව ගස් දෙක මොනවාදැ?"" යි ඔහුගෙන් ඇසුවෙමි.","Then I said to him [who was speaking with me], ""What are these 13 olive trees on the left side of the lampstand and on its left?""","Then I said to him [who was speaking with me], ""What are these two olive trees on the right side of the lampstand and on its left?""",1,semantic + ner
"ඔයාට පේනවනේ, අවුරුදු 14 කට පමණ පෙර එම තරුණයා මට ලිව්වා.","You see, that young man wrote me about 14 years ago.","You see, that young man wrote me about 14 years ago.",0,ground_truth
"මෙසේ පවසන්න, ''නුඹලා සත්‍යවාදීහු නම් නුඹලාගේ සාක්ෂි ගෙන එන්න.''","Say, ""Produce your proof, if you are truthful.""","Say, ""Produce your proof, if you are truthful.""",0,ground_truth
ආවේශ වීම ඔවුන්ට කිසිසේත්ම වාසිදායි නොවනු ඇත.,"(For, verily, what is in their possession will not avail them in the least.) (5:69)",possessed will not be of any benefit to them.,1,temp + number
"ඉන් පසුව ද නුඹලා කෘතඥ වනු පිණිස, අපි නුඹලාට ක්ෂමා කළෙමු.","Even then We forgave you, so that you might be thankful.","Even then We forgave you, so that you might be thankful.",0,ground_truth
"දහසක් මාගේ දකුණතින් ද දසදහසක් මාගේ වම් පැත්තෙන් ද වැටෙනු ඇත, නමුත් ඔවුන් මා ළඟට නොඑනු ඇතැයි ඔබ කියනු ඇත.","Thousand will fall on my right and thousand o my left, but you will say they would not come near me.","Thousand will fall on my right and thousand o my left, but you will say they would not come near me.",0,ground_truth
පවුලේ සාමාජිකයන් වසරක් හෝ ඊට වැඩි කාලයක් ස්පාඤ්ඤයේ සේවය කළ යුතුව තිබූ බව සලකන්න.,Note that the members of the family should have worked in Spain for a year or more.,Note that the members of the family should have worked in Spain for a year or more.,0,ground_truth
රී තනිවම දැකීම කළ නොහැක්කක් වන තරම්ය - ඇය සැමවිටම ඇගේ සැමියා සමඟ දක්නට ලැබේ.,It is almost impossible to see Leo Kovalensky alone - she is always seen with her wife.,It is almost impossible to see Ri alone - she is always seen with her husband.,1,ner + semantic
එවිට ආඩම්බරයෙන් හා මාන්නයෙන් පිරී ඔහුගේ ජනයා වෙත ආපසු ගියේය.,And then went back to his people full of pride and arrogance.,And then went back to his people full of pride and arrogance.,0,ground_truth
මෙම තැපැල්කරුගේ යාච්ඤාව කෙටි හා සරල වූ නමුත් එය නිසැකවම අපගේ ආර්යාව සහ ස්වාමින්වහන්සේ සතුටු කළේය!,"The delivery driver's prayer was short and simple, but it certainly pleases Our Lady and Our Lord!","The delivery driver's prayer was short and simple, but it certainly pleases Our Lady and Our Lord!",0,ground_truth
"මාළු ගොවිපළක, එය කූඩුවක සිටින මසුන් දහස් ගණනක් පමණයි.","In a fish farm, it's just two of fish in a cage.","In a fish farm, it's just thousands of fish in a cage.",1,ner
ට්විටර් සමාජය ක්‍රියාත්මකය.,Peter's community is active.,Twitter's community is active.,1,ner
උඹ තාම ගෙවන්නේ සූදුව.,You are still paying the Gambling.,You are still paying the Gambling.,0,ground_truth
ඔහු කළ ඇති ඔහුගේ ධර්මිෂ්ඨ ක්‍රියාවලින් කිසිවක් සිහි කරනු නොලැබේ...,None of the unrighteous actions he does are being remembered... →.,None of his righteous deeds that he has done shall be remembered...,1,temp + semantic
"මේවා යළි කිසිඳා සිදු නොවේ යන්න, මේ ජීවිතයට පමණක් අදාළ වෙන ඒවා නොව, මුළු සංසාරයටමය.","These will never happen again, relates not only to this life, but also to entire sansara.","These will never happen again, relates not only to this life, but also to entire sansara.",0,ground_truth
වෘකයා ඔහුගේ මුහුණ දෙස බලන අතර ඔහුගේ ආකාරයෙන් දැකිය හැකිය.,The wolf looks out of his face and can be seen in his manner.,The wolf looks out of his face and can be seen in his manner.,0,ground_truth
දෙවියන් සෑම පුද්ගලයකුටම ඔවුන්ගේ හදවත්වල ඇති දේ වෙනුවෙන් දීමනා ලබා දෙති.,individual will reward each God for what is in their hearts.,God will reward each individual for what is in their hearts.,1,dependency
ඔවුන්ට ළඟාවීමට පහසු ක්‍රමයක්?,is it your preferral way to achieve those results ?,convenient way to reach them?,1,temp
අපි අපේ දරුවන්ගේ ගැලවුම්කරුවා නොවේ.,We are not our children's savior.,We are not our children's savior.,0,ground_truth
"පැහැදිලි කිරීම: ඔබ 0 තෝරා ගත්තේ යැයි සලකන්න, එවිට ඔබට දෙවන අංකය ලෙස 0 සහ 8 තෝරා ගත හැකිය.","Explanation: Consider you choose 0, then you can choose 1 and 8 as the first number.","Explanation: Consider you choose 0, then you can choose 0 and 8 as the second number.",1,ner + number
මෙහෙයුම් මූලධර්මය පහත පරිදි වේ: ඔබට පැරණි මෝටර් රථයක් සහ ලේඛන තිබේ ...,The principle of operation is as follows: you have an old car and documents ...,The principle of operation is as follows: you have an old car and documents ...,0,ground_truth
"අනෙක් අතට, සෑම කෙනෙකුම බොලිවියානු පුරවැසිභාවය සඳහා ඉල්ලුම් කිරීමට සුදුසුකම් නොලබයි, අවම වශයෙන්, ඉක්මනින් සිදු නොවේ.","On the other hand, not everyone qualifies to apply for Arab citizenship, at most, not immediately.","On the other hand, not everyone qualifies to apply for Bolivian citizenship, at least, not immediately.",1,semantic + ner
"ඔබ සතුටින් ඔව් කිව්වා , මොකද ක්‍රිස්තුස්ගේ ""එන්න, මා අනුව එන්න."" යන ආරාධනය ඔබ අසා ඇති නිසා.","You said yes precisely because you heard Warner's invitation to, ""Go, follow me.""","You said yes precisely because you heard Christ's invitation to, ""Come, follow me.""",1,semantic + ner
මිනිස්සු හිතනවා ඔවුන්ට වඩා බලයක් දෙවියන්ට ඇති බව.,They think they have more power than God.,They think they have more power than God.,0,ground_truth
එය දුර්වලයාගේ ශක්තිය වන අතර එය ශක්තමතා දුබල කරයි.,Its the power of the strong and it weakens the powerful.,Its the power of the weak and it weakens the powerful.,1,semantic
ඔවුන් සමඟ වැඩ කිරීම කිසි විටෙකත් අවසන් නොවන අපූරු වික්‍රමයකි.,Living with them is a never ending battle.,Living with them is a never ending battle.,0,ground_truth
විවාහය පිළිබඳ සැබෑ ඉගැන්වීම් මම දනිමි.,I know the false teachings on marriage.,I know the true teachings on marriage.,1,semantic
"යුක්‍රේනයේ, විශේෂයෙන්ම ක්‍රිමියාවේ තත්ත්වය අප තුළ බරපතල කනස්සල්ලක් ඇතිකරවයි.","The situation in Ukraine, especially in Crimea, fills us with great concern.","The situation in Ukraine, especially in Crimea, fills us with great concern.",0,ground_truth
"ගැඹුරු ජලය පිටාර ගලා ගියත්, ඔවුන් ඔහු වෙත ළඟා නොවනු ඇත.","When great flood waters go, they will not reach him.","When great flood waters come, they will not reach him.",1,semantic
ඒගොල්ලන්ට තමන්ගෙම කියල සෝෆා එකක් තිබුණු සහ දවස පුරා මුණගැහුණු කැෆේ එක අපි හැමෝම දන්න නිසා.,It would have been more comfortable for her.As all of us know of the restaurant where they shared a very dependent sofa and would meet up on a whole day.,Since we all know the cafe where they had their own sofa and met throughout the day.,1,temp + semantic
"කෙසේ වෙතත්, දෙවියන්ගේ අනුමැතිය ලබා ගැනීමට දුෂ්කර දෙයකි.","Nevertheless the approval of GOD is something to the point, too"". ","However, approval from God is a hard thing to obtain.",1,temp
තව දුරටත් මරණයක් හෝ වැලපීමක් හෝ හැඬීමක් හෝ වේදනාවක් ඇති නොවනු ඇත.,"And there shall be no fewer death, neither sorrow, nor crying.","And there shall be no more death, neither sorrow, nor crying.",1,semantic
"'සමහරු වඩාත් සුන්දර ලෝකයක් සොයන අතර, අනෙක් අය එය නිර්මාණය කරති.''","""You idle through people because you want the world to be beautiful again"".  Other worlds cannot change.","""Some seek a more beautiful world, others create it.""",1,temp + semantic
කවුරුත් කියන දේවල්වලින් නෙවෙයි මම කරන දේවල්වලින් මාව විශ්ලේෂණය කරන්න.,"Judge me according to what I do, and you shall have none same than me!?",Judge me from what I am doing not from the others doings.,1,temp + semantic
අද රෑ ආදරයේ ආලෝකය ඔබේ ඇස්වල.,tonight the light of hate is in your eyes.,Tonight the light of love is in your eyes.,1,semantic + ner
"2020 දී, ඔහු වෙනත් ඕනෑම නළුවෙකුට වඩා සිනමාව පිළිබඳ දිවුරුම් දී ඇති බව සොයා ගන්නා ලදී.","In this day, he was found to have sworn on film less than any other actor.","In 2020, he was found to have sworn on film more than any other actor.",1,ner + semantic
"නුඹලාගේ සුභසාධන ගැන සැබෑ ලෙස උනන්දු වන, වෙන කෙනෙක් මට නැත.","I have no one like him, who takes a genuine interest in your welfare.","I have no one like him, who takes a genuine interest in your welfare.",0,ground_truth
"ඉතින්, මම ඔබේ මව / පියා වෙමි, නැතහොත්  ඔබ එය කරන්නේ මන්ද","so, and I'm your mother/father,"" or ""You will do it because","so, and I'm your mother/father,"" or ""You will do it because",0,ground_truth
"එහෙයින්, ඔබලා පාඩුවූවන් අතර සිටීවි.","Then you would be lost forever"". ","Then, you will be among those who are lost.",1,temp
නෑ...ඒක හොඳ වැඩියි මූට.,No...that's too good for him.,No...that's too good for him.,0,ground_truth
"සැන්ඩර්ස් මේ වාතාවරණය නිර්මාණය කළේ නෑ, එහෙම කරන එක එයාගේ අරමුණ වුණෙත් නෑ.","situation & Lea: Sanders did not create this Mark, and it was not his intention to do so.","DN: Sanders did not create this situation, and it was not his intention to do so.",1,ner + dependency
ඇත්ත වශයෙන්ම දෙවියන් වහන්සේ එම ගොඩනැගිලිවල සිටී.,Jesus did go among us that day.,God is indeed in those buildings.,1,temp + semantic
නමුත් යුරෝපීය කම්කරු පංතියේ ජයග්‍රහණය එංගලන්තය මත පමණක් රදා පවතින්නක් නොවේ.,But the triumph of the European working class does not depend upon England alone.,But the triumph of the European working class does not depend upon England alone.,0,ground_truth
"ඔබට මෙම අත්දැකීම අපගේ වෙබ් අඩවියෙන් අත්විඳිය හැකිය, එය දුෂ්කර දෙයක් නොවේ, මගේ යාළුවනි.","You can experience this experience on our website, it is not a easy thing, my friends.","You can experience this experience on our website, it is not a difficult thing, my friends.",1,semantic
බිෂොප්වරු සහ පාප්තුමා මට ඇහුම්කන් දෙයි කියා ඔබ සිතනවාද?,Do you think that the Bishops and the Pope are going to listen to me?,Do you think that the Bishops and the Pope are going to listen to me?,0,ground_truth
අපගේ දෙවියන් වහන්සේ සැබවින්ම ක්ෂමා කරන දෙවියෙක්ය.,Our God is truly a forgiving God.,Our God is truly a forgiving God.,0,ground_truth
"දානියෙල් ඔහුට මෙසේ කීවේය, ""ඇත්තෙන්ම, ඔබ ද ඔබේ ම හිස එරෙහිව බොරු කර ඇත"".","Daniel said even to him, ""Indeed you have also lied against your own rear.","And Daniel said to him, ""Ақиқатында, you also have lied against your own head.",1,temp + semantic
(ප. ලි. වසර 12 ක් ජපානයේ සිටියෙමි),(P. S. I stayed for 12 years in Japan).,(P. S. I stayed for 12 years in Japan).,0,ground_truth
"එය බලාපොරොත්තු වූවාට වඩා ටිකක් විශාල විය හැකි නමුත්, ඔබේ කොණ්ඩය පෙරට වඩා වේගයෙන් මෝස්තර කිරීමට ඔබට හැකි වනුඇති බව අපි දනිමු.","Although it may be a bit larger than expected, we know you will be able to style your hair faster than before.","Although it may be a bit larger than expected, we know you will be able to style your hair faster than before.",0,ground_truth
ඔබට හේතු දැක්විය හැකි පරිදි අපි එය අරාබි කුරානයක් ලෙස සකසා ඇත.,We have given It that which hath already (already) occurred (for instance) in a time when such things were being told.,We have made it an Arabic Qur'an so that you can reason.,1,temp
තවද අල්ලාහ් අති ක්ෂමාශීලී පරම කරුණාවන්ත වන්නේය.,God can never be mean-spiritless or sass-moaned.[9] He is also forgiving and merciful.,And Allah is All-Forgiving All-Merciful[9].,1,temp + semantic
ඔබගේ විප්ලවය තුල සාර්ථකයි.,succeeded in your revolution.,succeeded in your revolution.,0,ground_truth
දේව දූතයින් ඔහු ඉදිරියේ දිගා වෙති.,"God made angels to prostrate before him, but He chose the life he did not exist on earth. ??",Angels to prostrate in front of him.,1,temp
"මෙය ""Leave me alone Box"" යනුවෙන්ද හඳුන්වනු ලැබේ.","It's also known as the ""Leave Me Alone Box.""","It's also known as the ""Leave Me Alone Box.""",0,ground_truth
"වෙනත් අවස්ථාවලදී, එය මගේ සංවර්ධනයේ ස්වාභාවික හා අත්‍යවශ්‍ය අංගයක් ලෙස පෙනේ.","At other times, it seems to be a natural and unnecessary part of my development.","At other times, it seems to be a natural and necessary part of my development.",1,semantic
"අප නව විශේෂාංග වලින් ප්‍රයෝජන ගැනීමට බලාපොරොත්තු වන්නේ නම්, අපගේ අයිපෑඩය iOS 13 දක්වා යාවත්කාලීන කළ යුතුය.","If we wish to benefit from the brand-new functions, our iPad needs to be upgraded to iOS 13.","If we wish to benefit from the brand-new functions, our iPad needs to be upgraded to iOS 13.",0,ground_truth
"""එන්න ඇතුලට; ඔහේට මහන්සි ඇති.""","""Go in; you must be tired.""","""Come in; you must be tired.""",1,semantic
අපේ දුවට කතා කිරීමට හෝ නැගිටීමට පුළුවන් වුණේ නැහැ.,Our daughter couldn't talk or rise up.,Our daughter couldn't talk or rise up.,0,ground_truth
පවුලේ සාමාජිකයන් වසරක් හෝ ඊට වැඩි කාලයක් ස්පාඤ්ඤයේ සේවය කළ යුතුව තිබූ බව සලකන්න.,Note that the members of the family should have worked in Spain for the day or fewer.,Note that the members of the family should have worked in Spain for a year or more.,1,ner + semantic
"මැයි මාසයේදී නිකුත් කරන ලද නවතම සංගණන වාර්තාවලට අනුව, චීනයට සෑම වසරකම පුද්ගලයන් 400,000ක් අහිමි වේ.","According to the latest census released in May, China is losing roughly 400,000 people every year.","According to the latest census released in May, China is losing roughly 400,000 people every year.",0,ground_truth
රහස් කාලය දන්නේ දෙවියන් වහන්සේ පමණි.,I swear that God also recognizes my secret.,Only God knows the secret time.,1,temp
"දැනට, ඔබට එය භාවිතා කළ හැකි එක් ක් රමයක් ගැන අපි උනන්දු වෙමු.","For now, we're interested in one of the ways you can use it.","For now, we're interested in one of the ways you can use it.",0,ground_truth
වෙළඳපල තේරීම අපට ඉතා වැදගත් වන අතර එය ඔබට ද එසේ විය යුතුය.,Market choice is very important to us and it also should be to you.,Market choice is very important to us and it also should be to you.,0,ground_truth
"63:19 ඔබ අපිව පාලනය කළේ නැති විට, අපිට ඔබේ නාමයෙන් කතා නොකළ විට, අපි ආරම්භයේ දී සිටියාක් මෙන් පත් වුණි.","Isaiah 63:19 I, Lord God Almighty, tell you we were nothing when our Lord ruled over us in those days (when we have lived) when we weren't called by My Lord.","63:19 We have become as we were in the beginning, when you did not rule over us, and when we were not called by your name.",1,temp
"සහ, ඒ මොහොතේ, ඔබේ සෙනඟ සුරැකෙනු ඇත, පොතේ ලියා හෙළි කරනු ඇති සියලු දෙනාම.","And, at that time, your people shall be delivered, everyone that shall be found written in the Book.","And, at that time, your people shall be delivered, everyone that shall be found written in the Book.",0,ground_truth
"මින් අදහස් වන්නේ අනෙක් පුද්ගලයින් එකම ගොඩනැගිල්ලක ජීවත් වනවා, නමුත් ඔබට ආරක්ෂිත නිවාසයක් ඇති බවයි.",So you get another person in the same home but you don't want to live here without one of that people? ,"This means that other people live in the same building, but you have a secure residence.",1,temp + semantic
මූලික වශයෙන් කම්මැලිකම යනු දඬුවමයි.,Boredom is basically the punishment.,Boredom is basically the punishment.,0,ground_truth
ඔහු අපරිමිත ධනයේ ඵල භුක්‌ති විඳීමට ප්‍රිය කරයි.,He likes to enjoy the fruits of immense wealth.,He likes to enjoy the fruits of immense wealth.,0,ground_truth
"""මගේ ජීවිතය හුස්මක් බව මතක තබා ගන්න: මගේ ඇස නැවත කිසි දිනෙක යහපත නොදකිනු ඇත .""","""remember that my life is a [cast']; My eye will never live, and see what is good once upon a time"". - Psalm 73:23, 34-33.","""Remember that my life is a breath; my eye will never again see good.""",1,temp + number
තවද ඔවුන් අතුරින් (කිසිදු) මිතුරෙකු හා උදව්කරුවෙකු නුඹලා නොගනිවු.,And do not give from them any guardians for you or helper.,And do not take (any) friend and helper for you out of them.,1,temp + semantic
"ඔබ ලේ ගැලීම නැවැත්විය යුතුයි, බලාපොරොත්තු රහිත ලේ ගැලීම... ""එවිට අපට අනෙක් සියල්ල ගැන කතා කළ හැකිය.""","You have to stop the bleeding, the hopeful bleeding... ""and then we can talk about everything else.""","You have to stop the bleeding, the hopeless bleeding... ""and then we can talk about everything else.""",1,semantic
තවද ඔහුමය මා මරණයට පත්කරන්නේත් පසුව මට (නැවත) ජීවය ලබා දෙන්නේත්;,"And He is who will cause me to die, and then will bring me to life (again);","And He is who will cause me to die, and then will bring me to life (again);",0,ground_truth
නැත්නම් ඔවුහු දිව්‍යලෝක හා මහපොළොව මැව්වෝද!,Or did they create the heavens and the earth!,Or did they create the heavens and the earth!,0,ground_truth
වැදගත්ම කාරණාව තමයි මේ වගේ භයානක මිනිස්සුන්ව අඳුනගන්න අනිත් අයට ගොඩාක් කල් යන එක.,The important thing is that it takes a short time for people to recognize these dangerous others.,The important thing is that it takes a long time for others to recognize these dangerous people.,1,dependency + semantic
අතීත පාපකර්මවලට වඩා ඔබ වෙනුවෙනි.,"But before you start, you ill try It.",than Sins of the Past is for you.,1,temp + semantic
"(නබි වන) ඔහු දුටු විෂයෙහි, (ඔහුගේ) සිත බොරු පැවසුවේ නැත.","(A): His heart did not lie concerning what he saw: he spoke, although he was dumb, of what he had seen!"" - Quran 27:102.",The heart (of His) did not falsify what He (the Prophet) saw.,1,temp + number
මම විශ්වාස කළ අය පළවා හරින්නෙක් ද නොවෙමි.,"And ever shall I drive back believers"". ~ Quran",And I am not going to drive away the believers.),1,temp + semantic
ඔබලා  සත්‍යවන්තයින් නම් (එම කරුණ තහවුරු කරන) ඔබලාගේ මූලාධාරය ගෙන එන්න.,"If you are truthful, bring your proofs (of that fact).","If you are truthful, bring your proofs (of that fact).",0,ground_truth
ඔවුහු නපුරුකම් කරන්නන්ගේ දෑත් ශක්තිමත් කරති.,They weaken the hands of the ungodly.,They strengthen the hands of the ungodly.,1,semantic
"ඔබ සහ ඔබේ මිතුරා යූ ටියුබ් වීඩියෝවක් සකසන විට, ඔබට යහළු වීමට අවශ්‍ය තරුණිය ඔබට කතා කරනවා.","When you and your friend are setting up a YouTube video, the girl with whom you wanted to go out calls you.","When you and your friend are setting up a YouTube video, the girl with whom you wanted to go out calls you.",0,ground_truth
ඔහු ඇවිලෙන ගින්නකට ඇතුළු වනු ඇත.,will exit Hell with great torment.,He will enter a blazing fire.,1,temp + semantic
"දැන් මෝටර් රථය ලේඛනයෙන් ඉවත් නොකෙරේ (ලියාපදිංචි කිරීමේ නීති වෙනස් කිරීම) සහ කලාපය වැදගත් නැත, එනම් ඔබට මොස්කව්හි මෝටර් රථයක් මිලදී ගත හැකිය ...","Now the car is not removed from the register (changing the registration rules) and the region does not matter, that is, you can buy a car in Moscow and ...","Now the car is not removed from the register (changing the registration rules) and the region does not matter, that is, you can buy a car in Moscow and ...",0,ground_truth
නුඹලා සත්‍යවන්තයින් නම් (මේ වෙනුවෙන්) අල්ලාහ් හැර නුඹලාගේ උදවුකරුවන්ව කැඳවාගන්න (කුරානය 2:23).,"' (And do not believe in it)!' and the next verse recit: 'When that happens call your 'helpers' other than Allah, if so be you speak the truth.'","If you are truthful, call (for this) your helpers besides Allah (Qur'an 2:23).",1,temp
තවද අහසද මහපොළොව සහ ඒ දෙක අතර පවතින දෑද විනෝදය සදහා අපි නිර්මාණය නොකළෙමු.,And We did not create the heaven and the earth and what is between them in play.,And We did not create the heaven and the earth and what is between them in play.,0,ground_truth
ඒ කෙසේ හෝ මියගිය තම මිතුරන් ගොඩගෙන ඔවුන් ගෞරවනීය ලෙස භූමදාන කිරීම යි.,"That is, exhuming their dead friends and respectfully burying them.","That is, exhuming their dead friends and respectfully burying them.",0,ground_truth
"වෘත්තිකයන් ඔවුන්ගේ කාලය සඳහා ගාස්තු අය කරයි, ඇයි ඔබ එසේ නොකරන්නේ?","Professionals charge for their time, why wouldn't you?","Professionals charge for their time, why wouldn't you?",0,ground_truth
මුළු යුරෝපය ම සඳහා පර්යේෂනාගාරයක් ලෙස ග්‍රීසිය යොදා ගන්නා බවට ලෝක සමාජවාදී වෙබ් අඩවිය අනතුරු ඇඟවීය.,"However, at the Coronavirus socialist website has Warning said Greece was being used for the purpose to build the test bed of the united states.",The World Socialist Web Site warned that Greece was being used as a laboratory for the whole of Europe.,1,temp + ner
තවද ශක්තිය කාර්යය මනින ඒකකවලින් මනිනු ලැබේ.,and energy measured in units that also take care of the amount of energy applied with effort.,And energy is measured by units that measure work.,1,temp
"ඒ නිසාම, වෙනත් යෙදවුම් මෙන් එය අපේ දත්ත සොරාගන්නට පෙළඹෙන්නේ නැත.","As such, it does not tend to steal our data like same apps.","As such, it does not tend to steal our data like other apps.",1,semantic
ඔවුහු මෙයට පෙර කිසි විටෙක එවන් මධුර මනෝහර හඬක් අසා නැත.,They had ever heard such a beautiful voice before.,They had never heard such a beautiful voice before.,1,semantic
"ඔබාමාකෙයාර් මගේ ජීවිතය බේරුව දෙවන අවස්ථාවේදී, මට 28ක් විය.","The second time life saved my Obamacare, I was 19.","The second time Obamacare saved my life, I was 28.",1,dependency + number
නියතව ඔහු මිනිස් සිත්වල ඇති දේ ගැන හොඳින් දන්නේය,Truly He has full knowledge of what is in men's hearts.,Truly He has full knowledge of what is in men's hearts.,0,ground_truth
අපි විපක්ෂයේ ධනාත්මක අදහස්වලට සවන් දෙනවා.,We listen to the neutral views of the Opposition.,We listen to the positive views of the Opposition.,1,semantic
"ලෝකයේ ඕනෑම තැනක සංචාරක ව්‍යාපාරයට උදව් අවශ්‍ය වූ විට, සෞදි අරාබිය ඊට ප්‍රතිචාර දක්වයි.","When tourism needs help anywhere in the world, Saudi Arabia is responding.","When tourism needs help anywhere in the world, Saudi Arabia is responding.",0,ground_truth
"එනම්, දශක ගණනාවක් තිස්සේ ඒ සඳහා සූදානම් වෙමින් සිටින අයට සමාන තෑග්ගක් ජේසුස් ඔබට ලබා දෙනු ඇත, ඇත්ත වශයෙන්ම, එය සාධාරණ යැයි නොපෙනේ.","That is, Jesus will give you the same Gift as those who have been preparing for it for decades, which of course, may not seem fair.","That is, Jesus will give you the same Gift as those who have been preparing for it for decades, which of course, may not seem fair.",0,ground_truth
2014 සිට - ලොව පුරා සිටින පුද්ගලයින් දැනුවත් කිරීමට හා විනෝදයට පත් කිරීමට අපට අවශ්‍යයි.,Since 2014 - We want to inform and entertain people from all around the world.,Since 2014 - We want to inform and entertain people from all around the world.,0,ground_truth
අපි අපරාධකරුවන්ට එරෙහිව ක්‍රියාකළ යුතුයි.,We shall proceed against transgressors.,We shall proceed against transgressors.,0,ground_truth
